-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  -3.1   Longitude -60.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 51.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_MAX,WS10M_MIN,WD10M,PS
2020,12,14,4.28,0.41,26.66,27.98,24.87,9.38,90.06,1.04,1.78,0.34,141.5,100.34
2020,12,15,2.23,0.22,25.43,26.48,24.09,15.7,91.19,1.3,1.92,0.32,133.81,100.33
2020,12,16,4.95,0.48,26.01,28.97,23.37,4.56,90.12,1.35,1.69,0.76,88.62,100.36
2020,12,17,4.62,0.45,26.44,29.41,23.89,0.77,87.62,1.11,1.67,0.52,98.94,100.39
2020,12,18,4.3,0.42,26.3,28.1,24.48,8.91,89.75,1.2,1.84,0.16,67.62,100.3
2020,12,19,3.73,0.37,26.05,27.83,24.77,7.3,91.19,0.97,1.62,0.19,247.31,100.28
2020,12,20,4.61,0.45,26.37,29.06,24.08,3.46,87.44,1.13,1.7,0.52,169.88,100.29
2020,12,21,3.8,0.37,26.92,29.44,24.6,9.58,87.06,1.22,1.87,0.42,65.94,100.37
2020,12,22,4.97,0.48,27.05,29.05,25.2,1.79,84.62,0.84,1.54,0.13,115.31,100.32
2020,12,23,6.02,0.59,27.8,29.8,25.29,2.06,80.94,1.06,2.03,0.43,175.88,100.26
2020,12,24,3.83,0.38,27.77,30.43,25.53,1.73,80.69,0.84,1.98,0.12,165.94,100.16
2020,12,25,3.19,0.31,26.67,28.6,25.52,10.31,88.81,0.99,1.48,0.24,174.31,100.09
2020,12,26,4.63,0.45,26.12,27.96,24.7,11.47,92.62,1.03,1.52,0.11,70.88,100.06
2020,12,27,4.03,0.39,25.44,27.3,23.92,1.19,90.81,1.57,2.31,0.94,87.06,100.18
2020,12,28,4.24,0.41,26.64,29.55,24.18,3.21,87.88,1.27,1.73,0.67,113.06,100.28
2020,12,29,4.33,0.42,25.12,26.08,23.76,46.62,92.19,1.09,1.63,0.51,171.81,100.35
2020,12,30,4.33,0.42,25.55,28.57,23.41,14.0,87.38,1.24,1.93,0.66,120.06,100.35
2020,12,31,4.91,0.48,26.53,29.46,23.87,4.99,86.25,1.44,1.99,0.71,89.25,100.37
2021,1,1,6.31,0.61,26.98,29.86,24.19,0.16,84.88,1.65,2.14,0.93,92.5,100.44
2021,1,2,6.69,0.65,27.67,29.9,25.32,0.17,81.31,1.34,1.84,0.63,73.31,100.33
2021,1,3,2.66,0.26,25.93,26.91,24.3,9.23,91.75,1.11,1.62,0.34,123.94,100.33
2021,1,4,4.43,0.43,25.27,27.37,23.4,2.6,89.12,1.27,1.8,0.26,65.0,100.36
2021,1,5,4.49,0.44,26.42,29.4,23.68,8.1,87.38,1.4,1.73,0.88,79.25,100.28
2021,1,6,5.85,0.57,26.49,28.85,24.26,6.64,88.94,1.41,1.85,0.51,87.81,100.31
2021,1,7,3.58,0.34,27.14,28.9,26.08,5.68,83.06,0.8,1.3,0.28,138.0,100.42
2021,1,8,4.11,0.4,25.89,27.6,24.83,11.64,89.88,1.28,1.71,0.77,288.88,100.45
2021,1,9,5.24,0.51,25.92,28.39,24.4,23.61,89.25,0.93,1.67,0.23,295.44,100.41
2021,1,10,2.7,0.26,25.92,28.53,24.1,16.16,90.75,1.09,1.67,0.12,226.12,100.45
2021,1,11,4.54,0.44,26.35,29.13,23.93,1.7,87.19,1.18,1.84,0.75,152.81,100.43
2021,1,12,3.86,0.38,26.82,29.51,24.61,2.0,85.88,1.05,1.69,0.28,70.25,100.38
2021,1,13,4.69,0.45,26.8,29.1,24.54,4.47,86.69,0.93,1.51,0.55,116.0,100.33
2021,1,14,2.78,0.27,26.57,27.55,25.36,10.83,88.25,0.7,1.87,0.05,112.88,100.23
2021,1,15,3.07,0.3,26.45,28.46,25.38,12.33,87.44,0.91,1.47,0.26,105.44,100.21
2021,1,16,6.09,0.59,26.97,29.5,24.82,5.94,85.12,1.04,1.64,0.38,117.75,100.16
2021,1,17,6.59,0.63,27.43,30.04,24.95,9.39,85.56,1.41,1.93,0.67,67.88,100.14
2021,1,18,2.07,0.2,26.46,28.51,25.12,32.66,89.0,1.16,1.63,0.38,114.38,100.25
2021,1,19,2.87,0.27,26.11,28.3,24.61,18.91,88.94,1.06,1.41,0.53,64.12,100.34
2021,1,20,2.06,0.2,25.05,26.93,23.77,34.86,92.06,1.22,1.46,0.93,95.0,100.39
2021,1,21,2.74,0.27,25.45,28.1,23.81,13.89,88.44,1.05,1.47,0.62,77.62,100.42
2021,1,22,5.51,0.52,25.94,28.51,23.76,7.69,89.75,1.37,1.73,0.95,85.62,100.44
2021,1,23,5.38,0.52,26.51,29.23,24.15,5.63,86.81,1.41,1.67,0.98,77.81,100.39
2021,1,24,4.72,0.45,26.23,28.6,24.73,3.23,86.38,1.26,1.84,0.66,105.75,100.35
2021,1,25,4.9,0.47,25.46,27.22,24.19,7.0,89.12,1.05,1.55,0.46,128.88,100.32
2021,1,26,3.67,0.35,25.61,27.48,24.02,15.98,90.69,1.29,1.9,0.34,47.5,100.28
2021,1,27,3.56,0.34,25.98,28.15,23.93,22.43,91.31,1.38,1.9,0.61,58.62,100.32
2021,1,28,3.24,0.31,26.11,28.7,24.26,15.04,90.25,1.36,1.77,0.94,86.62,100.3
2021,1,29,2.42,0.23,26.23,28.9,23.9,14.05,90.56,1.2,1.6,0.66,96.19,100.23
2021,1,30,3.8,0.36,26.01,28.26,24.21,8.48,91.5,1.27,1.6,0.89,65.25,100.36
2021,1,31,5.3,0.51,26.8,29.66,24.16,0.55,87.56,1.54,1.99,0.88,83.12,100.32
2021,2,1,5.79,0.55,26.9,29.34,24.48,0.86,86.75,1.44,1.91,0.66,85.94,100.25
2021,2,2,3.27,0.31,26.64,28.59,24.69,7.08,89.12,1.29,2.02,0.49,73.0,100.27
2021,2,3,3.69,0.35,26.58,28.69,25.13,2.81,88.44,1.4,2.01,0.98,79.25,100.35
2021,2,4,5.59,0.53,27.39,30.3,24.49,0.16,85.94,1.52,2.02,0.77,111.44,100.32
2021,2,5,5.44,0.52,27.12,28.51,25.56,0.4,87.38,1.02,1.72,0.2,58.31,100.32
2021,2,6,4.08,0.38,26.83,28.65,25.41,7.46,88.69,1.11,1.85,0.15,150.56,100.38
2021,2,7,3.74,0.35,26.41,29.31,24.58,1.63,85.88,1.25,1.64,0.8,87.19,100.39
2021,2,8,4.59,0.44,26.86,29.33,24.63,5.22,88.56,1.27,1.56,0.41,56.12,100.31
2021,2,9,3.02,0.29,26.41,27.88,25.28,13.59,92.12,1.08,1.58,0.23,55.0,100.32
2021,2,10,5.58,0.52,26.58,29.73,23.73,4.44,86.75,1.36,1.95,0.82,75.88,100.25
2021,2,11,4.31,0.41,26.34,27.88,25.05,5.38,90.56,1.16,1.45,0.57,89.31,100.25
2021,2,12,2.81,0.27,26.45,28.81,24.63,6.13,90.62,1.24,1.58,0.88,88.44,100.23
2021,2,13,2.74,0.26,26.23,28.17,24.79,19.17,91.75,1.22,1.77,0.48,75.38,100.3
2021,2,14,1.21,0.12,25.63,26.85,24.73,32.06,93.75,0.96,1.25,0.28,69.5,100.35
2021,2,15,3.13,0.3,26.01,28.63,24.07,12.91,90.88,1.3,1.72,0.86,78.12,100.4
2021,2,16,4.53,0.43,26.59,29.48,24.35,0.32,88.25,1.23,1.55,0.42,63.0,100.36
2021,2,17,5.3,0.5,26.36,28.37,24.25,3.72,88.5,1.26,1.7,0.56,73.06,100.34
2021,2,18,6.18,0.58,26.51,28.9,24.48,3.76,90.44,1.24,1.53,0.6,85.88,100.33
2021,2,19,6.29,0.59,26.78,28.66,25.0,27.53,89.69,1.29,1.78,0.67,67.38,100.38
2021,2,20,2.21,0.21,24.91,25.98,23.85,26.47,93.31,1.07,1.78,0.19,94.62,100.52
2021,2,21,5.74,0.54,25.74,28.26,23.27,2.64,87.12,1.2,1.74,0.32,88.44,100.43
2021,2,22,4.98,0.47,26.77,29.82,23.85,1.42,87.62,1.38,1.69,0.95,85.81,100.36
2021,2,23,5.06,0.48,26.29,28.42,24.73,2.05,89.62,1.45,1.81,0.95,93.38,100.41
2021,2,24,5.34,0.5,26.45,28.65,24.51,8.32,90.44,1.24,1.66,0.57,90.75,100.4
2021,2,25,2.2,0.2,25.92,27.37,24.85,7.44,93.31,1.19,1.55,0.77,123.75,100.31
2021,2,26,2.81,0.27,25.76,28.11,23.96,1.89,90.88,1.38,1.84,1.01,83.81,100.26
2021,2,27,4.86,0.46,26.19,29.19,23.67,8.63,88.62,1.42,1.77,0.79,99.25,100.26
2021,2,28,2.61,0.25,26.12,28.16,24.73,18.82,91.44,1.15,1.47,0.34,76.38,100.18
2021,3,1,3.39,0.32,25.99,28.24,24.26,13.21,89.81,1.05,1.59,0.0,85.69,100.09
2021,3,2,3.63,0.34,25.04,25.94,24.25,18.46,92.12,0.88,1.77,0.16,155.94,100.3
2021,3,3,3.34,0.31,24.29,25.67,23.3,9.73,94.19,1.27,1.63,0.39,77.69,100.54
2021,3,4,5.28,0.5,25.35,28.26,22.97,3.02,89.12,1.3,1.79,0.59,92.88,100.52
2021,3,5,3.06,0.29,26.37,29.51,23.49,1.65,85.25,1.34,1.82,0.84,91.75,100.37
2021,3,6,2.57,0.24,25.95,28.15,24.29,5.82,90.0,1.49,1.73,1.1,101.25,100.38
2021,3,7,5.71,0.54,26.29,29.08,23.92,5.12,89.75,1.33,1.61,0.74,99.0,100.42
2021,3,8,2.94,0.28,25.87,27.42,24.91,17.04,92.38,1.04,1.55,0.39,104.56,100.45
2021,3,9,3.44,0.33,25.37,27.96,23.35,10.85,88.88,1.22,1.51,0.79,123.5,100.44
2021,3,10,4.56,0.43,25.57,28.52,23.7,10.08,90.0,1.03,1.57,0.23,129.06,100.42
2021,3,11,2.85,0.27,25.02,26.98,23.91,12.82,91.25,1.11,1.46,0.09,115.38,100.46
2021,3,12,5.78,0.55,25.6,28.26,23.18,7.81,88.25,1.3,1.64,0.66,92.44,100.5
2021,3,13,3.62,0.34,25.99,28.36,24.24,9.09,85.75,1.02,1.77,0.49,94.69,100.52
2021,3,14,4.22,0.4,26.17,28.65,24.21,4.94,85.62,1.26,1.8,0.41,74.12,100.48
2021,3,15,5.94,0.56,26.34,28.29,24.76,6.93,87.81,1.22,1.76,0.45,76.94,100.42
2021,3,16,4.66,0.45,26.36,28.73,24.23,2.0,88.88,1.37,1.77,0.68,95.12,100.32
2021,3,17,4.67,0.45,26.08,27.68,24.44,19.68,89.31,0.96,1.68,0.33,113.88,100.31
2021,3,18,2.65,0.25,25.22,26.3,24.19,9.68,87.94,0.91,1.83,0.22,112.0,100.43
2021,3,19,4.95,0.47,25.98,29.15,22.84,3.61,81.88,1.3,1.81,0.75,80.38,100.32
2021,3,20,5.25,0.5,25.94,28.7,23.94,24.65,89.56,1.25,1.54,0.66,125.94,100.45
2021,3,21,4.37,0.42,24.97,26.92,23.33,6.67,92.38,1.38,1.96,0.83,129.62,100.5
2021,3,22,6.47,0.62,26.02,29.0,23.61,2.57,88.12,1.38,1.92,0.95,99.12,100.43
2021,3,23,4.3,0.41,25.71,27.27,24.22,50.21,92.19,0.99,1.65,0.27,116.5,100.47
2021,3,24,3.01,0.29,26.12,28.39,24.65,3.37,86.75,0.89,1.53,0.2,90.62,100.52
2021,3,25,5.27,0.51,25.72,27.89,24.23,0.14,86.56,0.96,1.7,0.22,93.94,100.56
2021,3,26,6.03,0.58,25.88,27.93,24.02,5.8,89.75,1.39,1.7,0.72,87.31,100.47
2021,3,27,4.92,0.48,26.1,28.78,23.83,6.67,90.0,1.31,1.63,0.79,88.38,100.38
2021,3,28,5.02,0.48,26.27,28.65,24.12,6.55,89.0,1.38,1.91,0.77,103.31,100.35
2021,3,29,4.23,0.41,26.06,28.06,24.46,9.21,90.0,1.41,2.0,0.87,100.56,100.38
2021,3,30,2.55,0.25,26.17,27.91,24.92,42.06,88.62,0.98,1.53,0.4,151.5,100.38
2021,3,31,2.7,0.27,26.27,27.98,24.5,15.15,85.44,0.69,1.65,0.03,184.5,100.31
2021,4,1,2.98,0.29,26.65,29.37,24.44,5.1,83.56,1.07,1.55,0.42,109.5,100.26
2021,4,2,6.24,0.61,26.16,29.46,23.16,0.72,86.31,1.34,1.52,0.91,87.75,100.33
2021,4,3,5.51,0.54,26.64,29.02,24.56,1.44,89.0,1.35,1.69,0.96,91.69,100.37
2021,4,4,5.77,0.56,26.7,28.87,24.61,0.82,89.56,1.27,1.7,0.73,100.75,100.26
2021,4,5,3.64,0.36,27.14,29.42,25.5,2.6,86.0,1.05,1.58,0.63,90.31,100.32
2021,4,6,4.78,0.47,26.72,28.97,24.85,2.43,84.88,1.14,1.86,0.62,117.69,100.35
2021,4,7,5.55,0.55,26.8,28.07,25.09,5.93,87.81,0.97,1.9,0.24,194.0,100.32
2021,4,8,5.34,0.52,27.55,29.9,25.86,6.94,83.06,0.98,1.92,0.38,141.56,100.34
2021,4,9,2.86,0.28,26.18,28.2,24.89,3.84,89.44,1.24,1.77,0.76,84.06,100.43
2021,4,10,5.2,0.52,26.68,29.51,23.99,6.06,86.25,1.38,2.08,0.73,81.12,100.38
2021,4,11,3.89,0.38,26.0,27.94,24.48,9.88,89.38,1.2,1.66,0.59,94.75,100.41
2021,4,12,5.77,0.58,26.52,29.27,24.3,2.41,87.56,1.28,1.7,0.85,113.75,100.44
2021,4,13,4.35,0.44,26.58,28.41,25.12,11.24,90.25,1.3,1.72,0.5,116.62,100.43
2021,4,14,4.56,0.45,26.41,28.48,24.51,5.76,88.69,1.04,1.82,0.34,130.0,100.43
2021,4,15,4.41,0.45,26.61,28.73,25.0,5.34,89.38,0.77,1.48,0.2,107.44,100.39
2021,4,16,4.61,0.46,25.83,27.8,24.27,8.63,91.0,1.3,1.74,0.73,89.0,100.37
2021,4,17,2.23,0.23,25.9,27.47,24.47,25.62,90.12,1.1,1.77,0.3,61.62,100.44
2021,4,18,2.6,0.27,25.54,27.41,24.17,12.24,93.56,1.17,1.55,0.45,114.81,100.5
2021,4,19,2.79,0.28,25.43,27.7,24.22,4.82,89.75,1.06,1.41,0.78,110.38,100.58
2021,4,20,4.63,0.47,24.69,26.33,23.34,10.88,94.12,1.2,1.83,0.57,74.69,100.62
2021,4,21,4.55,0.46,25.3,26.92,23.63,7.53,93.0,1.08,1.71,0.31,84.44,100.53
2021,4,22,4.14,0.42,26.19,28.47,23.72,12.33,89.81,1.1,1.8,0.48,93.88,100.44
2021,4,23,3.08,0.31,26.44,29.12,24.06,1.34,88.12,1.21,1.74,0.36,85.0,100.43
2021,4,24,5.92,0.61,26.64,29.37,24.52,5.21,87.75,1.3,1.87,0.72,84.12,100.4
2021,4,25,4.48,0.46,26.48,28.84,24.37,6.69,88.69,1.18,1.77,0.34,94.5,100.4
2021,4,26,1.2,0.12,25.41,26.71,24.48,20.88,92.56,1.14,1.8,0.48,118.31,100.44
2021,4,27,4.77,0.49,25.74,27.27,24.35,5.41,87.38,0.91,1.46,0.09,89.88,100.43
2021,4,28,2.88,0.3,25.98,28.15,24.99,7.52,85.69,0.8,1.24,0.24,174.94,100.49
2021,4,29,5.31,0.55,26.26,28.81,23.94,10.55,83.12,1.03,1.74,0.42,133.25,100.51
2021,4,30,5.1,0.53,26.93,29.11,25.25,4.0,84.25,1.02,1.6,0.54,131.5,100.5
2021,5,1,4.32,0.45,26.96,28.41,25.81,9.84,83.31,0.71,1.54,0.12,91.69,100.56
2021,5,2,4.14,0.43,26.29,28.56,24.29,5.15,86.5,1.06,1.69,0.41,78.38,100.55
2021,5,3,4.31,0.45,25.91,27.56,24.35,11.78,86.19,0.73,1.66,0.06,136.5,100.59
2021,5,4,4.06,0.43,26.08,28.18,24.81,14.78,85.94,1.09,1.77,0.61,79.19,100.62
2021,5,5,5.82,0.61,26.22,28.46,24.3,4.48,88.38,1.26,1.74,0.5,30.62,100.66
2021,5,6,4.67,0.49,26.05,28.17,24.14,3.11,89.75,1.09,1.76,0.42,89.94,100.58
2021,5,7,5.03,0.53,25.5,26.4,24.58,5.09,93.44,0.99,1.75,0.11,151.12,100.64
2021,5,8,3.62,0.38,25.94,28.05,24.24,15.36,91.44,1.27,1.74,0.54,163.38,100.66
2021,5,9,3.89,0.41,25.87,27.67,24.25,6.94,91.0,1.24,1.69,0.66,117.5,100.66
2021,5,10,4.08,0.44,26.28,28.55,24.16,3.63,87.0,1.15,1.88,0.23,84.38,100.58
2021,5,11,5.23,0.55,26.3,28.33,24.99,2.84,89.25,1.12,1.8,0.47,91.69,100.49
2021,5,12,2.13,0.23,26.58,29.07,24.67,4.38,86.25,1.05,1.75,0.3,125.56,100.55
2021,5,13,3.06,0.33,26.5,28.97,25.06,7.22,87.44,0.95,1.58,0.16,131.38,100.57
2021,5,14,5.33,0.57,26.98,29.22,25.41,6.92,84.56,1.1,1.93,0.45,73.69,100.53
2021,5,15,4.59,0.49,26.77,29.15,24.85,3.22,89.62,1.27,1.75,0.66,101.5,100.5
2021,5,16,3.75,0.41,26.02,28.29,24.74,1.26,89.31,1.31,1.76,0.6,103.5,100.55
2021,5,17,3.55,0.38,26.0,28.32,24.48,4.1,91.12,1.28,1.87,0.78,97.12,100.59
2021,5,18,3.12,0.34,25.51,26.49,24.56,17.58,92.25,1.03,1.35,0.61,117.44,100.64
2021,5,19,3.24,0.35,25.89,28.27,24.18,4.06,88.44,0.98,1.79,0.45,174.19,100.59
2021,5,20,5.38,0.59,26.46,29.27,24.22,1.59,84.62,1.09,1.82,0.6,113.94,100.49
2021,5,21,5.18,0.56,27.3,29.89,24.99,2.62,86.25,1.18,1.75,0.35,86.12,100.42
2021,5,22,4.78,0.52,26.81,28.98,25.11,1.77,91.44,1.26,1.61,0.76,67.31,100.4
2021,5,23,4.54,0.5,27.21,29.86,25.22,0.41,90.06,1.38,1.84,0.8,84.94,100.41
2021,5,24,5.76,0.63,27.35,29.92,24.94,1.86,89.5,1.34,1.66,0.99,95.25,100.45
2021,5,25,4.35,0.48,27.11,29.12,25.52,3.41,90.5,1.27,1.73,0.69,100.44,100.49
2021,5,26,5.47,0.6,27.56,29.57,25.2,2.12,86.56,1.11,1.88,0.41,131.12,100.53
2021,5,27,5.54,0.61,27.8,29.5,26.17,2.4,83.75,0.79,1.12,0.41,205.5,100.51
2021,5,28,5.31,0.59,27.12,29.29,25.26,2.68,84.38,0.74,1.45,0.06,158.44,100.48
2021,5,29,4.24,0.47,27.08,29.16,25.42,2.69,85.5,1.2,1.85,0.65,84.38,100.45
2021,5,30,4.09,0.45,26.97,29.48,24.87,1.31,89.0,1.16,1.58,0.5,98.0,100.5
2021,5,31,5.57,0.62,27.48,30.12,24.96,0.74,86.06,1.19,1.78,0.56,93.0,100.54
2021,6,1,5.3,0.59,27.77,29.42,26.46,4.4,84.75,1.06,1.97,0.52,138.44,100.43
2021,6,2,4.36,0.48,27.13,29.18,25.39,6.13,86.25,1.12,1.82,0.44,71.19,100.41
2021,6,3,3.9,0.44,26.89,28.94,25.06,5.17,87.62,1.23,2.02,0.77,104.5,100.52
2021,6,4,5.41,0.6,26.23,27.94,25.06,3.42,90.12,1.45,1.71,0.95,83.44,100.54
2021,6,5,3.45,0.38,26.27,28.91,24.19,9.75,90.25,1.38,1.64,1.02,79.44,100.53
2021,6,6,5.83,0.66,26.88,29.68,24.51,2.43,88.75,1.23,1.77,0.67,92.69,100.42
2021,6,7,4.83,0.54,27.11,29.51,25.17,2.2,86.5,1.27,1.61,0.77,106.69,100.41
2021,6,8,4.96,0.55,27.34,28.66,25.8,1.24,83.19,0.85,1.52,0.38,113.19,100.47
2021,6,9,2.46,0.27,26.85,28.54,25.05,4.97,84.81,0.8,1.45,0.07,276.56,100.55
2021,6,10,3.89,0.44,25.05,26.25,23.95,5.56,92.88,1.12,1.66,0.63,126.5,100.65
2021,6,11,4.43,0.5,26.13,28.49,23.93,3.11,86.38,0.86,1.62,0.07,262.69,100.65
2021,6,12,5.71,0.64,26.73,29.15,24.31,0.49,84.25,1.25,1.96,0.59,75.69,100.59
2021,6,13,2.82,0.32,26.74,28.62,24.74,1.07,84.81,0.89,1.61,0.16,68.12,100.61
2021,6,14,2.71,0.3,26.69,27.96,25.65,14.2,84.81,0.59,1.38,0.02,156.19,100.65
2021,6,15,3.65,0.41,26.13,28.34,24.49,7.53,89.81,1.22,1.71,0.49,166.94,100.66
2021,6,16,2.77,0.31,25.04,25.87,23.9,12.48,91.88,0.96,1.77,0.17,196.81,100.66
2021,6,17,4.54,0.52,25.74,28.45,23.26,3.0,84.88,1.12,1.52,0.74,132.06,100.67
2021,6,18,4.54,0.52,26.4,28.99,23.88,2.65,86.69,1.25,2.04,0.55,78.06,100.72
2021,6,19,4.88,0.55,26.22,28.79,24.16,1.09,90.31,1.45,2.09,0.88,79.69,100.71
2021,6,20,5.09,0.58,26.37,28.85,24.22,0.21,88.06,1.57,1.95,1.23,91.75,100.7
2021,6,21,5.46,0.62,26.77,29.48,24.08,0.25,86.12,1.45,1.91,0.63,84.0,100.67
2021,6,22,5.63,0.64,26.62,28.39,24.72,16.07,87.62,1.11,1.61,0.6,107.5,100.66
2021,6,23,3.7,0.42,26.35,27.82,25.33,17.23,87.69,0.88,1.59,0.34,120.75,100.66
2021,6,24,5.59,0.63,26.38,28.73,24.42,1.95,85.81,1.23,1.87,0.51,75.88,100.57
2021,6,25,5.11,0.58,26.31,28.79,24.35,0.15,88.56,1.33,1.79,0.91,87.38,100.56
2021,6,26,5.58,0.63,25.66,27.12,24.16,12.49,93.31,1.24,1.83,0.4,81.0,100.46
2021,6,27,5.05,0.57,26.05,27.98,24.15,4.9,90.88,1.22,1.86,0.33,90.25,100.49
2021,6,28,3.84,0.44,25.93,27.68,24.38,3.35,90.38,1.05,1.57,0.42,104.19,100.65
2021,6,29,3.25,0.37,25.32,26.47,24.13,9.95,91.25,0.86,1.44,0.32,152.44,100.84
2021,6,30,5.88,0.66,24.39,26.76,22.89,1.71,87.5,1.47,1.91,1.08,201.62,100.84
2021,7,1,4.69,0.53,24.06,26.83,21.64,0.04,86.88,1.34,1.68,0.81,213.19,100.84
2021,7,2,4.72,0.53,24.76,27.4,22.64,2.69,88.56,1.45,1.95,0.84,205.5,100.86
2021,7,3,2.09,0.23,24.3,24.98,23.44,37.13,94.44,1.13,1.84,0.62,223.44,100.94
2021,7,4,3.38,0.38,24.87,27.21,22.95,4.26,87.12,0.88,1.6,0.34,89.5,100.92
2021,7,5,4.38,0.49,25.16,27.55,23.42,0.68,83.56,1.35,2.06,0.62,144.56,100.91
2021,7,6,3.39,0.38,25.17,27.12,23.1,11.73,85.38,1.0,1.76,0.29,65.25,100.82
2021,7,7,5.41,0.61,25.9,28.25,24.31,5.71,86.62,1.09,1.54,0.65,109.69,100.62
2021,7,8,3.41,0.38,25.29,26.98,24.02,3.49,92.69,1.16,1.71,0.38,105.75,100.59
2021,7,9,4.99,0.55,25.93,28.49,23.9,2.23,90.06,1.28,1.94,0.47,79.56,100.56
2021,7,10,5.49,0.62,25.8,28.23,24.0,1.11,90.31,1.38,1.8,0.84,86.56,100.58
2021,7,11,3.19,0.36,25.37,27.17,24.04,12.01,90.38,1.23,1.81,0.64,104.0,100.61
2021,7,12,4.7,0.52,26.17,28.93,23.9,13.91,89.25,1.2,1.81,0.37,70.19,100.6
2021,7,13,3.93,0.44,26.08,27.71,24.83,5.69,88.44,1.1,1.52,0.3,79.0,100.68
2021,7,14,4.51,0.5,26.58,28.94,24.59,3.11,86.19,1.23,1.65,0.59,78.06,100.6
2021,7,15,4.59,0.51,26.69,28.48,25.3,5.83,86.25,1.02,1.52,0.57,45.88,100.63
2021,7,16,5.02,0.55,26.42,29.19,23.98,0.61,88.06,1.2,1.92,0.57,57.38,100.57
2021,7,17,5.63,0.62,26.59,29.16,24.51,0.32,87.38,1.3,1.73,0.79,68.69,100.62
2021,7,18,5.99,0.66,27.12,30.05,24.31,0.22,86.12,1.49,1.81,1.04,82.06,100.63
2021,7,19,5.68,0.62,26.72,28.78,24.63,1.71,86.5,1.09,1.68,0.52,93.75,100.62
2021,7,20,5.07,0.55,27.28,28.48,25.98,11.53,83.88,0.86,1.52,0.21,186.62,100.6
2021,7,21,4.78,0.52,26.83,28.8,25.37,7.4,88.81,1.23,1.75,0.56,146.19,100.68
2021,7,22,5.3,0.58,26.94,29.4,24.8,8.61,87.94,1.44,1.8,0.9,87.56,100.76
2021,7,23,3.15,0.34,26.34,28.23,25.05,9.94,90.88,1.29,1.83,0.62,96.94,100.66
2021,7,24,5.52,0.6,26.68,29.36,24.46,1.93,88.31,1.52,2.01,0.88,83.75,100.57
2021,7,25,6.09,0.66,27.15,29.23,24.94,0.37,82.88,1.36,1.97,0.41,90.25,100.57
2021,7,26,5.11,0.55,26.75,28.39,25.27,0.18,84.88,1.16,1.88,0.34,74.12,100.56
2021,7,27,6.09,0.66,27.46,29.9,25.22,0.73,81.19,1.27,1.82,0.65,85.44,100.59
2021,7,28,5.77,0.62,28.1,30.19,26.13,1.47,76.75,0.99,1.74,0.49,111.62,100.55
2021,7,29,5.86,0.63,27.64,29.47,26.12,3.69,80.62,0.92,1.41,0.62,135.88,100.63
2021,7,30,3.41,0.37,26.62,28.43,25.18,4.66,82.88,0.84,1.34,0.34,138.56,100.78
2021,7,31,5.16,0.55,26.47,28.65,24.58,1.38,84.19,1.33,1.88,0.85,144.25,100.86
2021,8,1,4.48,0.48,26.54,28.48,24.49,3.8,82.88,1.17,1.93,0.57,177.5,100.96
2021,8,2,4.05,0.44,25.75,27.51,24.75,13.69,86.38,1.0,1.66,0.23,227.25,100.91
2021,8,3,5.87,0.62,26.38,28.99,24.0,5.82,83.25,1.27,1.91,0.73,81.06,100.82
2021,8,4,5.16,0.55,26.76,29.09,23.94,8.23,83.0,1.03,2.08,0.32,185.0,100.85
2021,8,5,5.68,0.61,27.26,29.8,24.34,4.84,81.94,0.92,2.02,0.11,212.31,100.86
2021,8,6,5.85,0.62,27.54,29.83,25.3,0.14,79.38,1.08,2.04,0.41,171.19,100.76
2021,8,7,5.39,0.57,27.54,29.57,25.2,2.23,80.81,1.14,1.85,0.45,94.88,100.63
2021,8,8,5.67,0.6,27.39,30.04,24.97,1.33,83.06,1.44,2.03,0.7,60.56,100.56
2021,8,9,5.93,0.62,27.48,30.01,25.23,2.24,83.44,1.38,2.02,0.5,72.81,100.63
2021,8,10,5.51,0.58,27.06,29.3,25.12,0.97,86.62,1.3,1.84,0.62,77.5,100.6
2021,8,11,5.83,0.61,27.01,28.63,25.01,4.28,85.56,1.12,1.88,0.3,61.75,100.57
