-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  -7.5   Longitude -63.03 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 66.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_KT,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WD10M
2021,7,1,0.71,5.95,21.42,25.89,16.8,82.69,0.0,100.8,0.79,1.7,0.27,138.56
2021,7,2,0.73,6.07,22.92,27.63,17.66,82.88,0.0,100.78,0.72,1.81,0.22,144.06
2021,7,3,0.7,5.92,24.01,28.88,19.45,84.69,0.0,100.79,0.86,1.72,0.23,163.0
2021,7,4,0.58,4.84,24.37,28.76,20.36,85.94,0.0,100.72,0.93,1.55,0.47,140.06
2021,7,5,0.66,5.55,25.05,29.21,21.23,86.06,0.0,100.73,0.84,1.57,0.16,160.19
2021,7,6,0.69,5.82,25.52,30.05,21.18,86.94,0.0,100.62,0.94,1.62,0.38,144.62
2021,7,7,0.55,4.68,25.55,29.92,21.23,86.06,0.0,100.43,1.03,1.75,0.37,145.81
2021,7,8,0.61,5.17,26.01,30.42,22.7,87.25,0.0,100.38,0.98,1.55,0.18,73.0
2021,7,9,0.71,6.04,26.27,30.37,23.09,87.5,0.0,100.37,0.88,1.52,0.41,120.5
2021,7,10,0.71,6.03,25.85,30.29,22.01,85.56,0.0,100.4,1.05,1.69,0.48,123.38
2021,7,11,0.66,5.67,26.07,30.53,22.29,85.12,0.0,100.41,0.93,1.3,0.48,71.56
2021,7,12,0.71,6.06,26.09,30.68,21.87,86.0,0.0,100.44,0.94,1.62,0.03,129.75
2021,7,13,0.7,5.94,26.4,31.18,22.36,86.38,0.0,100.46,0.95,1.52,0.23,120.75
2021,7,14,0.7,5.95,26.45,31.11,22.12,85.06,0.0,100.41,0.9,1.66,0.07,130.44
2021,7,15,0.66,5.7,26.48,30.87,23.08,86.38,0.01,100.41,0.76,1.05,0.32,144.38
2021,7,16,0.69,5.87,26.36,30.62,22.8,86.94,0.02,100.33,0.9,1.2,0.55,121.31
2021,7,17,0.68,5.83,26.68,31.48,22.32,85.25,0.0,100.41,1.02,1.29,0.74,126.38
2021,7,18,0.67,5.8,27.63,32.62,23.73,84.25,0.41,100.45,0.98,1.39,0.28,120.12
2021,7,19,0.69,5.95,26.87,30.78,24.48,79.44,0.17,100.52,1.02,1.59,0.59,141.44
2021,7,20,0.7,6.04,25.98,30.52,22.33,74.19,0.23,100.51,1.02,1.48,0.58,125.81
2021,7,21,0.71,6.16,26.3,31.48,21.32,75.5,0.2,100.55,0.92,1.65,0.14,126.12
2021,7,22,0.71,6.2,26.94,32.51,21.48,77.56,0.0,100.59,1.07,1.72,0.35,124.25
2021,7,23,0.69,5.95,27.0,32.83,21.87,79.81,0.09,100.45,0.99,1.55,0.35,132.0
2021,7,24,0.62,5.43,27.18,32.26,23.35,82.5,0.03,100.37,0.83,1.11,0.16,130.88
2021,7,25,0.66,5.75,27.48,33.23,22.73,79.56,0.0,100.38,0.91,1.61,0.12,136.75
2021,7,26,0.66,5.83,27.86,33.96,22.85,78.06,0.0,100.33,0.84,1.31,0.09,119.69
2021,7,27,0.67,5.89,27.95,33.56,23.46,79.12,0.0,100.36,0.8,1.02,0.47,125.44
2021,7,28,0.62,5.44,28.3,32.77,23.6,75.06,0.0,100.38,0.59,1.15,0.21,173.12
2021,7,29,0.66,5.84,27.24,31.15,23.12,64.12,0.0,100.54,1.15,1.99,0.52,145.31
2021,7,30,0.67,5.97,24.64,30.95,19.29,61.62,0.0,100.67,1.06,1.45,0.64,102.31
2021,7,31,0.67,5.97,25.05,31.94,18.55,67.19,0.0,100.72,1.05,1.75,0.51,139.44
2021,8,1,0.66,5.91,26.77,34.43,19.63,67.06,0.0,100.75,1.0,1.61,0.41,121.06
2021,8,2,0.61,5.46,27.36,34.28,21.98,64.31,0.05,100.69,1.06,1.47,0.61,123.69
2021,8,3,0.65,5.83,27.63,34.4,22.69,67.88,0.01,100.61,0.94,1.19,0.51,128.31
2021,8,4,0.59,5.35,27.71,34.62,22.39,67.56,0.0,100.64,0.82,1.24,0.33,138.81
2021,8,5,0.66,5.93,28.12,34.95,22.96,67.12,0.0,100.65,0.84,1.16,0.41,153.69
2021,8,6,0.6,5.4,27.79,34.94,21.65,70.38,0.0,100.54,0.82,1.15,0.2,113.31
2021,8,7,0.59,5.32,28.47,35.74,22.67,67.5,0.0,100.39,0.76,1.2,0.23,140.69
2021,8,8,0.54,4.9,28.36,35.58,22.18,68.75,0.0,100.33,0.8,1.21,0.42,112.25
2021,8,9,0.55,5.07,29.07,35.87,23.31,70.0,0.0,100.39,0.84,1.21,0.34,101.0
2021,8,10,0.56,5.12,29.62,36.43,24.41,69.75,0.06,100.34,0.83,1.21,0.11,117.75
2021,8,11,0.59,5.41,29.77,36.76,23.92,67.06,0.02,100.3,0.84,1.3,0.28,142.75
2021,8,12,0.62,5.64,29.53,36.42,23.78,65.94,0.0,100.31,0.77,1.16,0.35,148.44
2021,8,13,0.61,5.62,28.98,35.76,23.52,67.19,0.0,100.41,0.8,1.27,0.22,154.06
2021,8,14,0.5,4.64,27.75,32.64,24.32,72.69,0.0,100.52,0.7,1.57,0.31,191.12
2021,8,15,0.52,4.78,28.37,35.19,23.14,67.75,0.0,100.37,0.7,1.1,0.13,130.75
2021,8,16,0.48,4.51,28.55,35.31,22.89,70.06,0.58,100.27,0.75,1.12,0.31,133.69
2021,8,17,0.59,5.47,29.31,36.19,23.86,68.44,0.11,100.26,0.84,1.21,0.59,128.06
2021,8,18,0.59,5.56,29.88,37.12,23.83,64.62,0.05,100.28,0.88,1.25,0.43,131.25
2021,8,19,0.55,5.12,28.98,36.01,23.65,67.62,1.64,100.18,0.76,1.29,0.41,153.62
2021,8,20,0.48,4.45,29.06,35.88,23.79,68.44,0.3,100.06,0.8,1.22,0.45,161.25
2021,8,21,0.52,4.97,28.71,34.4,24.13,71.75,0.01,100.11,0.73,1.05,0.38,107.62
2021,8,22,0.52,4.97,29.76,36.87,24.44,66.62,0.0,100.01,0.85,1.23,0.54,111.75
2021,8,23,0.66,6.25,29.61,37.58,22.89,63.12,0.0,99.91,0.88,1.34,0.41,101.69
2021,8,24,0.55,5.19,29.82,37.17,23.14,67.0,0.39,99.82,0.95,1.26,0.71,115.88
2021,8,25,0.63,6.07,30.01,37.07,24.91,67.75,0.25,99.9,0.99,1.33,0.66,98.62
2021,8,26,0.66,6.29,30.6,37.6,24.65,64.69,0.01,99.94,1.04,1.37,0.68,28.88
2021,8,27,0.61,5.82,30.9,38.37,24.87,61.5,0.33,100.01,0.73,1.46,0.22,135.19
2021,8,28,0.43,4.14,28.51,32.33,25.42,73.69,0.67,100.24,0.46,0.8,0.08,146.94
2021,8,29,0.35,3.4,28.49,33.44,25.01,73.75,2.53,100.32,0.63,0.94,0.1,111.0
2021,8,30,0.47,4.57,29.86,36.82,24.73,65.81,0.7,100.17,0.71,1.16,0.37,146.56
2021,8,31,0.58,5.58,28.89,34.06,25.37,70.88,0.98,100.26,0.79,1.13,0.38,162.56
2021,9,1,0.5,4.84,29.06,35.4,24.01,66.69,0.39,100.36,0.9,1.3,0.58,165.31
2021,9,2,0.55,5.43,29.87,37.6,23.22,62.94,0.14,100.27,0.84,1.39,0.42,136.0
2021,9,3,0.63,6.18,30.66,37.54,24.44,60.88,0.02,100.22,0.63,1.36,0.27,147.81
2021,9,4,0.64,6.28,30.62,36.37,25.98,61.75,0.0,100.09,0.82,1.41,0.43,135.56
2021,9,5,0.53,5.23,29.26,34.91,25.75,69.06,3.41,100.16,0.8,1.2,0.49,66.75
2021,9,6,0.59,5.79,28.81,34.16,24.51,68.38,0.58,100.26,1.0,1.59,0.55,154.12
2021,9,7,0.6,5.92,30.26,37.33,24.05,61.88,0.14,100.2,0.82,1.23,0.47,103.56
2021,9,8,0.59,5.81,30.69,37.76,24.6,61.62,0.25,100.14,0.93,1.38,0.61,151.0
2021,9,9,0.31,3.14,28.43,33.06,24.84,75.25,4.74,100.26,0.7,1.22,0.34,169.69
2021,9,10,0.51,5.03,28.0,34.48,23.87,75.88,4.81,100.36,0.88,1.47,0.43,75.62
2021,9,11,0.43,4.27,29.62,36.49,24.19,68.0,1.34,100.33,0.7,1.18,0.06,81.25
2021,9,12,0.59,5.97,30.2,37.4,24.67,64.44,0.64,100.37,0.73,1.16,0.36,132.88
2021,9,13,0.65,6.49,30.54,37.56,24.69,60.56,0.01,100.3,0.95,1.35,0.65,114.69
2021,9,14,0.66,6.62,30.3,37.47,24.12,61.19,0.91,100.23,0.88,1.26,0.68,137.5
2021,9,15,0.52,5.23,29.9,36.5,24.62,63.62,0.58,100.37,0.73,0.99,0.48,128.69
2021,9,16,0.62,6.32,30.89,37.83,24.74,59.38,0.07,100.42,0.97,1.3,0.6,89.56
2021,9,17,0.54,5.43,29.4,35.17,25.22,68.69,20.12,100.4,0.69,1.05,0.23,219.56
2021,9,18,0.55,5.54,27.3,32.03,23.97,81.75,13.86,100.26,0.69,0.98,0.34,206.88
2021,9,19,0.55,5.63,27.54,32.7,23.51,81.56,4.47,100.15,0.71,0.94,0.35,159.5
2021,9,20,0.62,6.34,28.69,34.59,24.5,76.94,1.63,100.15,0.77,1.14,0.34,168.44
2021,9,21,0.59,6.01,28.1,33.22,25.3,79.88,2.85,100.21,0.67,1.05,0.39,146.0
2021,9,22,0.52,5.25,29.3,36.01,23.76,72.12,0.71,100.09,0.77,1.2,0.27,161.56
2021,9,23,0.38,3.94,28.21,32.64,25.2,77.62,2.72,100.24,0.66,1.04,0.18,162.88
2021,9,24,0.27,2.73,27.12,30.78,24.47,82.25,6.85,100.42,0.57,1.01,0.13,178.0
2021,9,25,0.48,4.96,28.09,34.14,23.98,75.44,1.29,100.43,0.78,1.07,0.25,138.25
2021,9,26,0.59,6.13,28.84,35.4,23.83,71.12,7.71,100.39,0.76,1.27,0.34,145.75
2021,9,27,0.56,5.84,26.87,30.36,24.09,87.25,25.79,100.43,0.68,0.88,0.24,132.0
2021,9,28,0.43,4.42,27.57,32.62,24.35,78.88,1.05,100.29,0.62,0.98,0.23,98.44
2021,9,29,0.61,6.31,27.71,33.23,23.5,78.12,0.82,100.25,0.8,0.98,0.52,95.06
2021,9,30,0.62,6.43,27.95,33.59,23.11,77.19,0.18,100.22,0.88,1.23,0.63,115.31
2021,10,1,0.42,4.36,28.26,33.78,23.87,76.31,2.48,100.14,0.92,1.24,0.62,93.31
2021,10,2,0.64,6.64,29.15,35.92,23.62,70.5,0.28,100.01,0.94,1.55,0.48,92.75
2021,10,3,0.57,5.93,29.56,35.7,24.76,68.38,0.01,99.96,0.93,1.18,0.7,31.44
2021,10,4,0.62,6.49,29.19,35.44,24.55,71.88,3.29,100.02,1.05,1.66,0.64,51.12
2021,10,5,0.33,3.41,28.43,34.26,24.51,76.5,3.39,100.13,0.9,1.47,0.29,101.19
2021,10,6,0.37,3.85,29.69,36.94,24.01,67.56,0.17,100.12,0.83,1.32,0.61,57.31
2021,10,7,0.57,6.01,29.87,36.37,24.69,69.19,11.83,100.01,0.62,1.07,0.19,174.81
2021,10,8,0.39,4.08,26.88,29.43,25.27,89.62,27.75,100.06,0.63,1.26,0.07,206.88
2021,10,9,0.52,5.44,28.0,33.15,23.91,80.5,0.35,100.09,0.79,1.25,0.16,146.44
2021,10,10,0.62,6.54,28.77,34.74,23.74,76.56,0.16,100.08,0.84,1.2,0.55,94.06
2021,10,11,0.62,6.56,29.08,34.67,24.4,77.44,0.6,100.11,0.73,0.99,0.51,61.31
2021,10,12,0.48,5.06,28.23,32.21,25.54,83.25,3.38,100.15,0.77,0.99,0.6,43.62
2021,10,13,0.3,3.19,27.98,33.28,24.78,82.94,7.24,100.04,0.77,1.08,0.37,194.94
2021,10,14,0.54,5.72,27.17,31.11,24.53,88.25,23.78,99.98,0.8,1.09,0.48,160.62
2021,10,15,0.55,5.78,26.92,30.36,24.58,89.44,7.43,100.11,0.81,1.26,0.45,47.06
2021,10,16,0.54,5.74,27.3,30.88,24.47,86.44,6.08,100.24,0.91,1.3,0.44,53.5
2021,10,17,0.35,3.72,26.51,30.08,24.08,87.0,2.87,100.29,0.65,1.14,0.12,159.69
2021,10,18,0.38,4.0,27.15,32.15,23.58,81.0,0.5,100.25,0.62,0.98,0.16,120.94
2021,10,19,0.58,6.17,27.24,31.91,23.71,81.0,3.09,100.3,0.74,1.05,0.54,111.19
2021,10,20,0.52,5.59,27.23,31.84,23.51,82.88,7.77,100.31,0.72,1.33,0.35,136.38
2021,10,21,0.45,4.7,27.04,31.36,23.68,85.56,2.67,100.2,0.77,1.01,0.33,173.62
2021,10,22,0.57,6.05,27.19,31.97,24.2,83.31,1.24,100.11,0.84,1.04,0.44,204.12
2021,10,23,0.66,7.0,27.98,33.3,23.69,78.5,0.1,100.09,0.95,1.3,0.67,88.94
2021,10,24,0.52,5.61,26.76,29.78,24.52,88.88,36.38,100.15,0.77,0.97,0.44,29.69
2021,10,25,0.22,2.36,26.32,29.26,23.87,92.88,32.61,100.32,0.67,1.2,0.22,72.06
2021,10,26,0.45,4.8,26.48,29.91,24.21,89.62,12.27,100.39,0.72,1.2,0.3,127.88
2021,10,27,0.45,4.75,26.44,29.33,24.3,89.62,6.37,100.41,0.68,1.27,0.19,198.94
2021,10,28,0.44,4.68,26.06,29.27,24.16,90.81,2.81,100.48,0.74,1.02,0.35,191.69
2021,10,29,0.59,6.33,26.66,30.75,23.0,86.38,1.2,100.34,0.76,1.34,0.2,129.94
2021,10,30,0.67,7.17,27.03,31.12,24.08,86.69,1.3,100.16,0.66,0.84,0.22,129.0
2021,10,31,0.45,4.79,27.43,31.89,24.03,86.38,0.64,100.19,0.73,0.96,0.38,122.69
2021,11,1,0.55,5.85,27.23,31.55,24.26,85.94,1.6,100.19,0.88,1.12,0.66,185.5
2021,11,2,0.51,5.39,26.93,31.6,23.51,84.69,17.38,100.15,0.72,0.86,0.51,124.19
2021,11,3,0.41,4.43,26.39,29.8,24.24,90.38,12.45,100.16,0.69,1.05,0.4,26.12
2021,11,4,0.52,5.62,26.61,30.02,24.02,87.5,0.76,100.1,0.82,1.19,0.46,20.25
2021,11,5,0.45,4.85,26.51,29.77,23.99,89.81,29.8,100.17,0.68,1.27,0.12,202.12
2021,11,6,0.47,5.02,25.9,28.87,24.13,92.31,26.87,100.25,0.58,1.0,0.02,147.0
2021,11,7,0.5,5.36,25.81,29.2,23.23,89.62,7.4,100.21,0.66,1.16,0.3,114.75
2021,11,8,0.36,3.85,26.76,30.3,23.4,88.19,6.02,100.18,0.55,0.94,0.27,199.25
2021,11,9,0.45,4.79,25.62,27.53,24.24,93.88,5.28,100.15,0.68,0.97,0.34,266.88
2021,11,10,0.34,3.58,25.87,28.78,23.22,91.88,5.72,100.04,0.75,1.2,0.23,241.88
2021,11,11,0.45,4.78,25.43,27.11,24.34,95.5,33.35,100.17,0.74,0.91,0.36,117.44
2021,11,12,0.41,4.43,25.8,29.15,23.58,91.69,11.17,100.2,0.73,1.02,0.38,89.5
2021,11,13,0.48,5.07,26.15,29.01,24.23,91.69,4.58,100.1,0.81,1.19,0.33,203.25
2021,11,14,0.62,6.57,26.87,30.45,23.69,88.88,0.12,100.05,0.7,0.95,0.39,104.94
2021,11,15,0.55,5.92,26.45,28.86,24.38,93.75,8.93,100.07,0.71,1.16,0.29,42.69
2021,11,16,0.43,4.55,25.88,28.05,24.23,95.44,18.35,100.07,0.73,1.27,0.26,81.25
2021,11,17,0.37,3.93,25.95,29.08,23.8,91.69,3.29,100.09,0.67,0.93,0.28,57.44
2021,11,18,0.37,3.96,26.27,29.93,23.34,89.12,2.31,100.06,0.8,1.05,0.48,21.25
2021,11,19,0.42,4.51,25.23,27.17,23.74,92.44,21.5,100.21,0.52,0.82,0.08,120.0
2021,11,20,0.46,4.92,26.19,29.55,22.87,86.88,10.3,100.18,0.66,1.27,0.12,168.69
2021,11,21,0.48,5.14,25.66,28.23,23.47,94.44,10.63,100.15,0.78,1.36,0.34,246.94
2021,11,22,0.49,5.23,26.38,29.57,23.71,89.69,1.96,100.08,0.7,1.42,0.17,229.94
2021,11,23,0.42,4.52,26.28,28.98,23.75,90.75,1.12,100.14,0.7,1.29,0.14,194.88
2021,11,24,0.59,6.26,27.23,30.33,23.92,85.31,0.18,100.16,0.64,1.28,0.08,57.25
2021,11,25,0.39,4.16,26.58,28.19,24.76,91.06,19.53,100.15,0.65,1.3,0.12,196.88
2021,11,26,0.54,5.72,25.9,28.69,23.84,92.62,7.1,100.19,0.78,1.34,0.22,131.69
2021,11,27,0.45,4.78,26.37,29.55,23.94,90.06,4.39,100.12,0.91,1.27,0.34,43.31
2021,11,28,0.27,2.91,25.29,27.44,23.51,94.44,7.33,100.17,0.65,1.2,0.13,187.19
2021,11,29,0.51,5.43,26.23,30.04,23.13,89.81,2.02,100.09,0.7,1.16,0.34,58.0
2021,11,30,0.39,4.19,26.07,28.33,24.16,90.12,1.03,100.17,0.72,1.37,0.22,211.31
2021,12,1,0.23,2.52,25.33,27.65,23.55,93.56,4.95,100.24,0.76,1.27,0.23,274.75
2021,12,2,0.48,5.17,26.25,29.23,23.2,89.75,11.78,100.19,0.64,1.27,0.16,231.0
2021,12,3,0.37,3.94,25.62,27.15,24.43,95.56,19.28,100.08,0.66,0.97,0.09,283.06
2021,12,4,0.49,5.25,26.1,29.2,23.44,91.19,16.54,100.13,0.62,1.32,0.15,139.62
2021,12,5,0.36,3.85,26.24,28.97,23.84,91.25,6.48,100.24,0.66,1.26,0.18,145.44
2021,12,6,0.37,3.89,25.16,26.44,24.36,95.69,7.01,100.33,0.7,1.21,0.23,264.06
2021,12,7,0.52,5.61,26.36,29.79,23.74,90.06,2.42,100.2,0.69,1.09,0.19,214.81
2021,12,8,0.55,5.95,26.5,29.38,24.33,91.75,2.78,100.12,0.76,1.06,0.23,201.88
2021,12,9,0.37,3.89,26.0,28.18,24.19,93.75,8.26,100.13,0.6,1.3,0.04,174.94
2021,12,10,0.45,4.75,25.58,27.96,23.87,94.25,5.3,100.0,0.69,0.98,0.3,137.25
2021,12,11,0.48,5.07,26.35,29.69,23.44,92.06,2.11,99.85,0.66,1.12,0.29,210.69
2021,12,12,0.38,4.11,26.82,29.68,24.65,89.44,0.35,99.88,0.78,1.12,0.33,21.19
2021,12,13,0.5,5.31,26.18,28.55,24.58,91.75,0.95,100.04,0.81,1.2,0.24,39.19
2021,12,14,0.44,4.68,26.66,30.23,23.56,89.12,1.43,100.05,0.72,1.38,0.35,81.94
2021,12,15,0.52,5.51,25.94,28.05,24.14,95.19,4.51,100.06,0.83,1.35,0.3,80.81
2021,12,16,0.46,4.91,26.4,29.79,23.6,91.12,20.53,99.98,0.95,1.39,0.38,68.44
2021,12,17,0.3,3.23,25.98,28.19,24.26,91.94,4.13,100.06,0.73,1.38,0.11,114.25
2021,12,18,0.48,5.14,25.9,29.01,23.94,91.38,2.32,100.11,0.79,1.34,0.38,168.62
2021,12,19,0.24,2.6,25.8,28.17,24.01,91.88,1.27,100.09,0.75,1.2,0.12,49.38
2021,12,20,0.34,3.69,26.12,28.81,23.96,90.88,3.81,100.04,0.62,1.24,0.21,118.69
2021,12,21,0.47,5.02,26.13,28.52,24.0,92.69,5.51,100.0,0.78,1.4,0.13,86.5
2021,12,22,0.32,3.38,26.54,29.96,24.1,92.25,9.34,100.08,0.85,1.42,0.36,70.31
2021,12,23,0.45,4.82,26.65,29.55,24.44,90.19,4.13,100.21,0.77,1.35,0.21,39.19
2021,12,24,0.45,4.86,26.1,28.08,24.3,91.94,3.94,100.15,0.57,1.32,0.09,193.0
2021,12,25,0.53,5.66,26.6,29.94,23.42,91.12,0.2,100.11,0.81,1.4,0.43,111.69
2021,12,26,0.61,6.55,26.85,28.97,24.43,92.0,11.59,100.1,0.59,0.99,0.06,280.44
2021,12,27,0.37,3.88,25.98,27.56,24.53,96.19,10.67,100.1,0.71,1.27,0.19,306.44
2021,12,28,0.51,5.42,25.86,28.83,23.9,93.44,7.2,100.1,0.59,1.21,0.03,110.94
2021,12,29,0.51,5.4,26.14,28.82,23.68,94.12,6.5,100.19,0.8,1.29,0.31,202.25
2021,12,30,0.43,4.59,25.65,27.88,24.09,95.94,8.56,100.17,0.78,1.2,0.16,208.0
2021,12,31,0.52,5.54,25.8,28.58,23.68,92.12,1.66,100.11,0.62,1.15,0.12,195.38
2022,1,1,0.56,6.0,25.55,27.33,23.9,95.38,2.93,100.03,0.73,1.12,0.26,102.5
2022,1,2,0.49,5.28,25.62,27.61,24.12,93.81,3.2,100.14,0.87,1.26,0.23,123.31
2022,1,3,0.32,3.43,25.69,27.94,23.73,94.88,2.85,100.2,0.75,1.2,0.3,141.81
2022,1,4,0.43,4.58,25.55,27.79,24.12,95.38,3.52,100.07,0.74,1.02,0.62,75.62
2022,1,5,0.45,4.82,26.34,29.44,23.33,89.88,1.16,100.04,0.71,0.95,0.25,27.44
2022,1,6,0.51,5.41,25.8,28.28,23.89,92.5,2.4,100.11,0.76,1.31,0.12,97.75
2022,1,7,0.38,4.04,25.73,28.67,23.25,93.62,3.15,100.12,0.76,1.41,0.27,40.44
2022,1,8,0.39,4.17,25.33,27.15,24.17,96.62,17.9,100.22,0.81,1.19,0.3,163.19
2022,1,9,0.37,3.93,25.39,28.25,23.51,91.62,1.82,100.29,0.81,1.19,0.29,135.5
2022,1,10,0.51,5.48,25.81,28.94,23.2,89.81,1.2,100.24,0.77,1.23,0.24,213.31
2022,1,11,0.35,3.74,24.69,25.92,23.42,96.19,7.37,100.21,0.62,1.31,0.08,282.38
2022,1,12,0.41,4.44,25.96,29.17,23.19,90.06,0.24,100.19,0.64,1.22,0.12,220.62
2022,1,13,0.36,3.87,25.54,27.76,23.34,94.12,6.29,100.26,0.74,1.12,0.38,191.12
2022,1,14,0.42,4.56,25.21,27.72,22.97,93.44,2.81,100.38,0.75,1.19,0.19,73.81
2022,1,15,0.6,6.49,25.56,28.24,23.08,92.94,9.91,100.48,0.74,1.37,0.17,93.38
2022,1,16,0.51,5.46,25.81,28.33,24.14,90.19,5.08,100.35,0.63,1.39,0.24,88.94
2022,1,17,0.59,6.35,26.12,29.41,23.43,87.94,0.28,100.28,0.66,1.23,0.2,65.06
2022,1,18,0.59,6.38,26.54,29.83,23.65,88.62,0.25,100.28,0.69,1.05,0.26,69.94
2022,1,19,0.51,5.51,26.38,29.21,24.05,91.31,4.42,100.31,0.7,1.01,0.39,70.0
2022,1,20,0.51,5.48,25.79,27.91,23.89,94.06,8.32,100.3,0.62,1.25,0.05,93.75
2022,1,21,0.52,5.54,25.43,27.98,23.87,92.56,9.5,100.26,0.73,1.2,0.31,112.06
2022,1,22,0.37,4.0,25.9,28.66,23.45,90.62,10.16,100.23,0.73,1.36,0.23,192.31
2022,1,23,0.44,4.75,25.85,28.46,24.13,91.5,4.3,100.2,0.75,1.27,0.32,121.44
2022,1,24,0.55,5.92,26.43,30.12,23.15,88.88,1.78,100.1,0.85,1.32,0.38,94.56
2022,1,25,0.37,3.92,25.63,28.23,23.52,91.31,8.75,100.17,0.72,1.36,0.26,117.44
2022,1,26,0.29,3.15,25.01,27.28,23.26,94.19,5.57,100.21,0.76,1.25,0.05,162.5
2022,1,27,0.53,5.7,25.94,29.43,23.18,91.44,1.65,100.14,0.77,1.29,0.41,37.06
2022,1,28,0.33,3.57,26.27,29.27,23.68,91.62,7.73,100.05,0.73,1.21,0.34,129.81
2022,1,29,0.29,3.13,25.12,27.03,23.81,94.56,12.26,100.06,0.66,1.03,0.18,149.5
2022,1,30,0.4,4.3,25.23,27.85,23.26,92.62,1.34,100.14,0.77,1.08,0.27,34.38
2022,1,31,0.51,5.49,26.34,29.83,23.3,88.06,3.8,100.13,0.85,1.32,0.2,46.19
2022,2,1,0.51,5.52,26.15,28.84,24.06,91.69,8.75,100.13,0.88,1.34,0.34,58.0
2022,2,2,0.37,3.94,25.07,26.76,23.76,96.56,15.17,100.2,0.77,1.14,0.34,87.56
2022,2,3,0.43,4.62,25.23,27.81,23.24,95.81,25.91,100.2,0.72,1.27,0.24,90.12
2022,2,4,0.34,3.62,25.01,26.89,23.55,93.62,7.22,100.32,0.6,1.12,0.09,46.19
2022,2,5,0.33,3.56,25.4,28.55,23.15,88.06,1.09,100.3,0.47,0.73,0.1,102.5
2022,2,6,0.23,2.48,25.98,30.06,21.98,88.44,1.93,100.25,0.6,1.17,0.12,157.25
2022,2,7,0.49,5.34,25.55,27.18,24.37,94.25,1.35,100.26,0.65,1.09,0.23,126.75
2022,2,8,0.28,3.0,25.92,28.38,24.29,91.06,2.75,100.22,0.55,1.09,0.21,147.75
2022,2,9,0.49,5.36,24.91,27.41,23.15,91.06,0.48,100.2,0.59,1.13,0.09,110.0
2022,2,10,0.36,3.91,25.77,29.23,22.4,89.56,6.06,100.06,0.77,1.37,0.2,147.81
2022,2,11,0.22,2.38,25.36,27.57,23.65,95.12,4.82,100.06,0.64,1.3,0.23,55.94
2022,2,12,0.52,5.54,26.68,30.33,23.61,87.62,0.59,100.07,0.66,1.04,0.23,68.81
2022,2,13,0.2,2.07,25.55,27.26,24.07,92.62,30.89,100.15,0.62,1.15,0.05,173.12
2022,2,14,0.24,2.61,24.8,26.55,23.43,94.94,19.79,100.2,0.73,1.3,0.23,246.94
2022,2,15,0.5,5.36,24.69,26.8,22.95,95.75,31.44,100.27,0.78,1.24,0.31,146.94
2022,2,16,0.25,2.68,25.32,28.05,23.57,92.62,31.33,100.34,0.97,1.26,0.56,204.62
2022,2,17,0.37,3.97,24.98,27.84,23.08,93.19,33.04,100.3,0.65,0.86,0.32,251.5
2022,2,18,0.4,4.33,25.23,28.22,22.48,92.69,9.08,100.13,0.62,0.9,0.23,118.19
2022,2,19,0.24,2.63,24.75,26.7,22.96,96.19,13.66,100.09,0.84,1.23,0.41,45.81
2022,2,20,0.27,2.83,25.47,28.2,23.18,92.75,6.76,100.15,0.73,1.21,0.18,30.69
2022,2,21,0.4,4.25,25.45,27.98,23.51,93.12,8.71,100.22,0.83,1.27,0.25,87.31
2022,2,22,0.2,2.2,25.27,27.81,23.44,93.81,18.22,100.3,0.84,1.27,0.2,113.5
2022,2,23,0.52,5.55,25.33,28.41,22.83,89.56,9.09,100.29,0.56,1.03,0.09,89.56
2022,2,24,0.45,4.84,26.19,29.76,23.28,87.38,0.8,100.2,0.73,1.07,0.34,61.25
2022,2,25,0.43,4.62,25.87,28.79,23.55,89.0,5.85,100.37,0.77,1.21,0.3,76.56
2022,2,26,0.47,5.06,26.82,29.73,24.01,84.94,4.68,100.38,0.57,0.98,0.29,94.81
